ts,service,run_idx,phase,latency_ms,ok,meta_json
1782939637699,untrusted-client-4,2,checkin_honest_baseline,1.334,True,"{""voter_id"": 203358}"
1782939638896,untrusted-client-4,1,id_honest_baseline,1.227,True,"{""voter_id"": 195797}"
1782939638928,untrusted-client-4,2,checkin_honest_baseline,1.885,True,"{""voter_id"": 195797}"
1782939640127,untrusted-client-4,1,id_honest_baseline,1.376,True,"{""voter_id"": 260519}"
1782939640158,untrusted-client-4,2,checkin_honest_baseline,1.607,True,"{""voter_id"": 260519}"
1782939641364,untrusted-client-4,1,id_honest_baseline,1.441,True,"{""voter_id"": 289625}"
1782939641395,untrusted-client-4,2,checkin_honest_baseline,1.378,True,"{""voter_id"": 289625}"
1782939527037,untrusted-client-6,1,id_honest_baseline,1.953,True,"{""voter_id"": 260059}"
1782939527073,untrusted-client-6,2,checkin_honest_baseline,1.775,True,"{""voter_id"": 260059}"
1782939528311,untrusted-client-6,1,id_honest_baseline,1.173,True,"{""voter_id"": 115619}"
1782939528344,untrusted-client-6,2,checkin_honest_baseline,1.456,True,"{""voter_id"": 115619}"
1782939529570,untrusted-client-6,1,id_honest_baseline,1.526,True,"{""voter_id"": 124027}"
1782939529604,untrusted-client-6,2,checkin_honest_baseline,1.210,True,"{""voter_id"": 124027}"
1782939530844,untrusted-client-6,1,id_honest_baseline,1.754,True,"{""voter_id"": 291718}"
1782939530879,untrusted-client-6,2,checkin_honest_baseline,1.514,True,"{""voter_id"": 291718}"
1782939532113,untrusted-client-6,1,id_honest_baseline,1.195,True,"{""voter_id"": 228072}"
1782939532147,untrusted-client-6,2,checkin_honest_baseline,1.548,True,"{""voter_id"": 228072}"
1782939533388,untrusted-client-6,1,id_honest_baseline,1.507,True,"{""voter_id"": 333988}"
1782939533422,untrusted-client-6,2,checkin_honest_baseline,1.799,True,"{""voter_id"": 333988}"
1782939534660,untrusted-client-6,1,id_honest_baseline,2.184,True,"{""voter_id"": 286728}"
1782939534694,untrusted-client-6,2,checkin_honest_baseline,1.504,True,"{""voter_id"": 286728}"
1782939535925,untrusted-client-6,1,id_honest_baseline,1.956,True,"{""voter_id"": 295355}"
1782939535959,untrusted-client-6,2,checkin_honest_baseline,1.300,True,"{""voter_id"": 295355}"
1782939537190,untrusted-client-6,1,id_honest_baseline,1.371,True,"{""voter_id"": 128730}"
1782939537225,untrusted-client-6,2,checkin_honest_baseline,1.707,True,"{""voter_id"": 128730}"
1782939538467,untrusted-client-6,1,id_honest_baseline,1.170,True,"{""voter_id"": 101073}"
1782939538501,untrusted-client-6,2,checkin_honest_baseline,1.846,True,"{""voter_id"": 101073}"
1782939539734,untrusted-client-6,1,id_honest_baseline,1.305,True,"{""voter_id"": 302722}"
1782939539769,untrusted-client-6,2,checkin_honest_baseline,1.214,True,"{""voter_id"": 302722}"
1782939541015,untrusted-client-6,1,id_honest_baseline,1.823,True,"{""voter_id"": 163751}"
1782939541051,untrusted-client-6,2,checkin_honest_baseline,3.129,True,"{""voter_id"": 163751}"
1782939542291,untrusted-client-6,1,id_honest_baseline,2.781,True,"{""voter_id"": 244322}"
1782939542325,untrusted-client-6,2,checkin_honest_baseline,2.109,True,"{""voter_id"": 244322}"
1782939543558,untrusted-client-6,1,id_honest_baseline,2.346,True,"{""voter_id"": 330285}"
1782939543591,untrusted-client-6,2,checkin_honest_baseline,1.847,True,"{""voter_id"": 330285}"
1782939544829,untrusted-client-6,1,id_honest_baseline,1.281,True,"{""voter_id"": 132296}"
1782939544863,untrusted-client-6,2,checkin_honest_baseline,1.365,True,"{""voter_id"": 132296}"
1782939546095,untrusted-client-6,1,id_honest_baseline,1.545,True,"{""voter_id"": 292314}"
1782939546131,untrusted-client-6,2,checkin_honest_baseline,1.822,True,"{""voter_id"": 292314}"
1782939547374,untrusted-client-6,1,id_honest_baseline,1.426,True,"{""voter_id"": 308611}"
1782939547407,untrusted-client-6,2,checkin_honest_baseline,1.065,True,"{""voter_id"": 308611}"
1782939548642,untrusted-client-6,1,id_honest_baseline,1.544,True,"{""voter_id"": 241021}"
1782939548676,untrusted-client-6,2,checkin_honest_baseline,1.742,True,"{""voter_id"": 241021}"
1782939549914,untrusted-client-6,1,id_honest_baseline,1.650,True,"{""voter_id"": 193815}"
1782939549947,untrusted-client-6,2,checkin_honest_baseline,1.482,True,"{""voter_id"": 193815}"
1782939551187,untrusted-client-6,1,id_honest_baseline,1.569,True,"{""voter_id"": 160833}"
1782939551220,untrusted-client-6,2,checkin_honest_baseline,1.334,True,"{""voter_id"": 160833}"
1782939552460,untrusted-client-6,1,id_honest_baseline,1.218,True,"{""voter_id"": 139848}"
1782939552493,untrusted-client-6,2,checkin_honest_baseline,1.530,True,"{""voter_id"": 139848}"
1782939553742,untrusted-client-6,1,id_honest_baseline,2.271,True,"{""voter_id"": 233808}"
1782939553777,untrusted-client-6,2,checkin_honest_baseline,1.858,True,"{""voter_id"": 233808}"
1782939555014,untrusted-client-6,1,id_honest_baseline,1.721,True,"{""voter_id"": 330711}"
1782939555047,untrusted-client-6,2,checkin_honest_baseline,1.689,True,"{""voter_id"": 330711}"
1782939556281,untrusted-client-6,1,id_honest_baseline,1.631,True,"{""voter_id"": 215877}"
1782939556315,untrusted-client-6,2,checkin_honest_baseline,1.604,True,"{""voter_id"": 215877}"
1782939557556,untrusted-client-6,1,id_honest_baseline,1.637,True,"{""voter_id"": 132711}"
1782939557589,untrusted-client-6,2,checkin_honest_baseline,1.756,True,"{""voter_id"": 132711}"
1782939558827,untrusted-client-6,1,id_honest_baseline,1.892,True,"{""voter_id"": 185101}"
1782939558861,untrusted-client-6,2,checkin_honest_baseline,1.844,True,"{""voter_id"": 185101}"
1782939560096,untrusted-client-6,1,id_honest_baseline,1.552,True,"{""voter_id"": 316393}"
1782939560129,untrusted-client-6,2,checkin_honest_baseline,1.232,True,"{""voter_id"": 316393}"
1782939561368,untrusted-client-6,1,id_honest_baseline,1.597,True,"{""voter_id"": 279184}"
1782939561403,untrusted-client-6,2,checkin_honest_baseline,1.429,True,"{""voter_id"": 279184}"
1782939562631,untrusted-client-6,1,id_honest_baseline,1.247,True,"{""voter_id"": 186621}"
1782939562665,untrusted-client-6,2,checkin_honest_baseline,2.498,True,"{""voter_id"": 186621}"
1782939563893,untrusted-client-6,1,id_honest_baseline,1.471,True,"{""voter_id"": 311418}"
1782939563927,untrusted-client-6,2,checkin_honest_baseline,1.855,True,"{""voter_id"": 311418}"
1782939565158,untrusted-client-6,1,id_honest_baseline,2.128,True,"{""voter_id"": 329436}"
1782939565195,untrusted-client-6,2,checkin_honest_baseline,1.458,True,"{""voter_id"": 329436}"
1782939566420,untrusted-client-6,1,id_honest_baseline,1.754,True,"{""voter_id"": 118665}"
1782939566453,untrusted-client-6,2,checkin_honest_baseline,1.323,True,"{""voter_id"": 118665}"
1782939567670,untrusted-client-6,1,id_honest_baseline,1.480,True,"{""voter_id"": 101794}"
1782939567705,untrusted-client-6,2,checkin_honest_baseline,2.193,True,"{""voter_id"": 101794}"
1782939568920,untrusted-client-6,1,id_honest_baseline,1.470,True,"{""voter_id"": 335825}"
1782939568952,untrusted-client-6,2,checkin_honest_baseline,1.292,True,"{""voter_id"": 335825}"
1782939570169,untrusted-client-6,1,id_honest_baseline,1.876,True,"{""voter_id"": 293528}"
1782939570205,untrusted-client-6,2,checkin_honest_baseline,1.446,True,"{""voter_id"": 293528}"
1782939571420,untrusted-client-6,1,id_honest_baseline,1.469,True,"{""voter_id"": 149605}"
1782939571454,untrusted-client-6,2,checkin_honest_baseline,1.590,True,"{""voter_id"": 149605}"
1782939572674,untrusted-client-6,1,id_honest_baseline,1.719,True,"{""voter_id"": 349430}"
1782939572707,untrusted-client-6,2,checkin_honest_baseline,1.512,True,"{""voter_id"": 349430}"
1782939573928,untrusted-client-6,1,id_honest_baseline,1.416,True,"{""voter_id"": 235665}"
1782939573963,untrusted-client-6,2,checkin_honest_baseline,1.700,True,"{""voter_id"": 235665}"
1782939575185,untrusted-client-6,1,id_honest_baseline,1.331,True,"{""voter_id"": 147330}"
1782939575219,untrusted-client-6,2,checkin_honest_baseline,1.057,True,"{""voter_id"": 147330}"
1782939576435,untrusted-client-6,1,id_honest_baseline,1.464,True,"{""voter_id"": 205251}"
1782939576467,untrusted-client-6,2,checkin_honest_baseline,1.042,True,"{""voter_id"": 205251}"
1782939577685,untrusted-client-6,1,id_honest_baseline,1.472,True,"{""voter_id"": 134737}"
1782939577720,untrusted-client-6,2,checkin_honest_baseline,1.470,True,"{""voter_id"": 134737}"
1782939578934,untrusted-client-6,1,id_honest_baseline,1.773,True,"{""voter_id"": 323308}"
1782939578967,untrusted-client-6,2,checkin_honest_baseline,1.451,True,"{""voter_id"": 323308}"
1782939580194,untrusted-client-6,1,id_honest_baseline,1.325,True,"{""voter_id"": 344345}"
1782939580229,untrusted-client-6,2,checkin_honest_baseline,1.650,True,"{""voter_id"": 344345}"
1782939581454,untrusted-client-6,1,id_honest_baseline,1.388,True,"{""voter_id"": 185924}"
1782939581487,untrusted-client-6,2,checkin_honest_baseline,1.425,True,"{""voter_id"": 185924}"
1782939582702,untrusted-client-6,1,id_honest_baseline,1.440,True,"{""voter_id"": 189276}"
1782939582734,untrusted-client-6,2,checkin_honest_baseline,1.307,True,"{""voter_id"": 189276}"
1782939583945,untrusted-client-6,1,id_honest_baseline,1.508,True,"{""voter_id"": 133930}"
1782939583978,untrusted-client-6,2,checkin_honest_baseline,0.979,True,"{""voter_id"": 133930}"
1782939585187,untrusted-client-6,1,id_honest_baseline,1.435,True,"{""voter_id"": 205625}"
1782939585219,untrusted-client-6,2,checkin_honest_baseline,1.656,True,"{""voter_id"": 205625}"
1782939586431,untrusted-client-6,1,id_honest_baseline,1.787,True,"{""voter_id"": 309606}"
1782939586464,untrusted-client-6,2,checkin_honest_baseline,1.270,True,"{""voter_id"": 309606}"
1782939587674,untrusted-client-6,1,id_honest_baseline,1.560,True,"{""voter_id"": 339981}"
1782939587706,untrusted-client-6,2,checkin_honest_baseline,1.032,True,"{""voter_id"": 339981}"
1782939588917,untrusted-client-6,1,id_honest_baseline,1.321,True,"{""voter_id"": 124731}"
1782939588950,untrusted-client-6,2,checkin_honest_baseline,1.503,True,"{""voter_id"": 124731}"
1782939590172,untrusted-client-6,1,id_honest_baseline,1.555,True,"{""voter_id"": 192439}"
1782939590207,untrusted-client-6,2,checkin_honest_baseline,1.026,True,"{""voter_id"": 192439}"
1782939591421,untrusted-client-6,1,id_honest_baseline,1.232,True,"{""voter_id"": 312439}"
1782939591453,untrusted-client-6,2,checkin_honest_baseline,1.514,True,"{""voter_id"": 312439}"
1782939592686,untrusted-client-6,1,id_honest_baseline,1.432,True,"{""voter_id"": 157955}"
1782939592720,untrusted-client-6,2,checkin_honest_baseline,1.728,True,"{""voter_id"": 157955}"
1782939593937,untrusted-client-6,1,id_honest_baseline,1.535,True,"{""voter_id"": 250211}"
1782939593968,untrusted-client-6,2,checkin_honest_baseline,0.995,True,"{""voter_id"": 250211}"
1782939595181,untrusted-client-6,1,id_honest_baseline,1.579,True,"{""voter_id"": 135505}"
1782939595215,untrusted-client-6,2,checkin_honest_baseline,1.374,True,"{""voter_id"": 135505}"
1782939596431,untrusted-client-6,1,id_honest_baseline,1.468,True,"{""voter_id"": 106673}"
1782939596465,untrusted-client-6,2,checkin_honest_baseline,1.758,True,"{""voter_id"": 106673}"
1782939597685,untrusted-client-6,1,id_honest_baseline,1.303,True,"{""voter_id"": 244948}"
1782939597719,untrusted-client-6,2,checkin_honest_baseline,1.782,True,"{""voter_id"": 244948}"
1782939598937,untrusted-client-6,1,id_honest_baseline,1.044,True,"{""voter_id"": 156187}"
1782939598971,untrusted-client-6,2,checkin_honest_baseline,1.575,True,"{""voter_id"": 156187}"
1782939600182,untrusted-client-6,1,id_honest_baseline,1.469,True,"{""voter_id"": 137144}"
1782939600214,untrusted-client-6,2,checkin_honest_baseline,1.176,True,"{""voter_id"": 137144}"
1782939601427,untrusted-client-6,1,id_honest_baseline,1.507,True,"{""voter_id"": 287489}"
1782939601460,untrusted-client-6,2,checkin_honest_baseline,1.507,True,"{""voter_id"": 287489}"
1782939602673,untrusted-client-6,1,id_honest_baseline,1.280,True,"{""voter_id"": 108738}"
1782939602706,untrusted-client-6,2,checkin_honest_baseline,1.513,True,"{""voter_id"": 108738}"
1782939603918,untrusted-client-6,1,id_honest_baseline,1.479,True,"{""voter_id"": 128046}"
1782939603950,untrusted-client-6,2,checkin_honest_baseline,1.109,True,"{""voter_id"": 128046}"
1782939605165,untrusted-client-6,1,id_honest_baseline,1.476,True,"{""voter_id"": 282365}"
1782939605199,untrusted-client-6,2,checkin_honest_baseline,1.842,True,"{""voter_id"": 282365}"
1782939606413,untrusted-client-6,1,id_honest_baseline,1.463,True,"{""voter_id"": 281146}"
1782939606446,untrusted-client-6,2,checkin_honest_baseline,1.656,True,"{""voter_id"": 281146}"
1782939607662,untrusted-client-6,1,id_honest_baseline,1.501,True,"{""voter_id"": 277405}"
1782939607695,untrusted-client-6,2,checkin_honest_baseline,1.147,True,"{""voter_id"": 277405}"
1782939608906,untrusted-client-6,1,id_honest_baseline,1.687,True,"{""voter_id"": 131692}"
1782939608940,untrusted-client-6,2,checkin_honest_baseline,1.654,True,"{""voter_id"": 131692}"
1782939610148,untrusted-client-6,1,id_honest_baseline,2.065,True,"{""voter_id"": 331639}"
1782939610180,untrusted-client-6,2,checkin_honest_baseline,1.253,True,"{""voter_id"": 331639}"
1782939611400,untrusted-client-6,1,id_honest_baseline,1.695,True,"{""voter_id"": 171579}"
1782939611434,untrusted-client-6,2,checkin_honest_baseline,1.237,True,"{""voter_id"": 171579}"
1782939612652,untrusted-client-6,1,id_honest_baseline,1.381,True,"{""voter_id"": 130745}"
1782939612685,untrusted-client-6,2,checkin_honest_baseline,1.231,True,"{""voter_id"": 130745}"
1782939613896,untrusted-client-6,1,id_honest_baseline,1.575,True,"{""voter_id"": 334895}"
1782939613930,untrusted-client-6,2,checkin_honest_baseline,1.403,True,"{""voter_id"": 334895}"
1782939615148,untrusted-client-6,1,id_honest_baseline,1.737,True,"{""voter_id"": 287230}"
1782939615182,untrusted-client-6,2,checkin_honest_baseline,1.231,True,"{""voter_id"": 287230}"
1782939616391,untrusted-client-6,1,id_honest_baseline,1.844,True,"{""voter_id"": 160925}"
1782939616424,untrusted-client-6,2,checkin_honest_baseline,1.736,True,"{""voter_id"": 160925}"
1782939617635,untrusted-client-6,1,id_honest_baseline,1.223,True,"{""voter_id"": 103833}"
1782939617667,untrusted-client-6,2,checkin_honest_baseline,1.068,True,"{""voter_id"": 103833}"
1782939618884,untrusted-client-6,1,id_honest_baseline,1.712,True,"{""voter_id"": 130552}"
1782939618917,untrusted-client-6,2,checkin_honest_baseline,1.192,True,"{""voter_id"": 130552}"
1782939620129,untrusted-client-6,1,id_honest_baseline,2.430,True,"{""voter_id"": 163298}"
1782939620163,untrusted-client-6,2,checkin_honest_baseline,1.687,True,"{""voter_id"": 163298}"
1782939621387,untrusted-client-6,1,id_honest_baseline,1.629,True,"{""voter_id"": 179832}"
1782939621419,untrusted-client-6,2,checkin_honest_baseline,1.065,True,"{""voter_id"": 179832}"
1782939622630,untrusted-client-6,1,id_honest_baseline,1.286,True,"{""voter_id"": 224837}"
1782939622663,untrusted-client-6,2,checkin_honest_baseline,1.144,True,"{""voter_id"": 224837}"
1782939623875,untrusted-client-6,1,id_honest_baseline,1.474,True,"{""voter_id"": 344658}"
1782939623907,untrusted-client-6,2,checkin_honest_baseline,1.435,True,"{""voter_id"": 344658}"
1782939625115,untrusted-client-6,1,id_honest_baseline,1.397,True,"{""voter_id"": 269235}"
1782939625147,untrusted-client-6,2,checkin_honest_baseline,1.570,True,"{""voter_id"": 269235}"
1782939626356,untrusted-client-6,1,id_honest_baseline,1.778,True,"{""voter_id"": 294783}"
1782939626389,untrusted-client-6,2,checkin_honest_baseline,2.070,True,"{""voter_id"": 294783}"
1782939627602,untrusted-client-6,1,id_honest_baseline,1.888,True,"{""voter_id"": 333992}"
1782939627636,untrusted-client-6,2,checkin_honest_baseline,1.334,True,"{""voter_id"": 333992}"
1782939628842,untrusted-client-6,1,id_honest_baseline,1.685,True,"{""voter_id"": 288339}"
1782939628874,untrusted-client-6,2,checkin_honest_baseline,1.340,True,"{""voter_id"": 288339}"
1782939630083,untrusted-client-6,1,id_honest_baseline,2.039,True,"{""voter_id"": 184321}"
1782939630116,untrusted-client-6,2,checkin_honest_baseline,1.307,True,"{""voter_id"": 184321}"
1782939631332,untrusted-client-6,1,id_honest_baseline,1.711,True,"{""voter_id"": 335452}"
1782939631366,untrusted-client-6,2,checkin_honest_baseline,2.724,True,"{""voter_id"": 335452}"
1782939632564,untrusted-client-6,1,id_honest_baseline,1.393,True,"{""voter_id"": 214923}"
1782939632596,untrusted-client-6,2,checkin_honest_baseline,1.219,True,"{""voter_id"": 214923}"
1782939633796,untrusted-client-6,1,id_honest_baseline,1.373,True,"{""voter_id"": 143620}"
1782939633829,untrusted-client-6,2,checkin_honest_baseline,2.349,True,"{""voter_id"": 143620}"
1782939635025,untrusted-client-6,1,id_honest_baseline,1.683,True,"{""voter_id"": 297338}"
1782939635056,untrusted-client-6,2,checkin_honest_baseline,1.433,True,"{""voter_id"": 297338}"
1782939636259,untrusted-client-6,1,id_honest_baseline,1.727,True,"{""voter_id"": 236176}"
1782939636290,untrusted-client-6,2,checkin_honest_baseline,1.024,True,"{""voter_id"": 236176}"
1782939637487,untrusted-client-6,1,id_honest_baseline,2.024,True,"{""voter_id"": 163048}"
1782939637519,untrusted-client-6,2,checkin_honest_baseline,1.089,True,"{""voter_id"": 163048}"
1782939638717,untrusted-client-6,1,id_honest_baseline,2.370,True,"{""voter_id"": 198739}"
1782939638749,untrusted-client-6,2,checkin_honest_baseline,1.876,True,"{""voter_id"": 198739}"
1782939639947,untrusted-client-6,1,id_honest_baseline,1.626,True,"{""voter_id"": 346610}"
1782939639978,untrusted-client-6,2,checkin_honest_baseline,1.023,True,"{""voter_id"": 346610}"
1782939641182,untrusted-client-6,1,id_honest_baseline,1.610,True,"{""voter_id"": 274446}"
1782939641213,untrusted-client-6,2,checkin_honest_baseline,1.064,True,"{""voter_id"": 274446}"
1782939642422,untrusted-client-6,1,id_honest_baseline,1.986,True,"{""voter_id"": 220370}"
1782939642453,untrusted-client-6,2,checkin_honest_baseline,1.489,True,"{""voter_id"": 220370}"
1782939643658,untrusted-client-6,1,id_honest_baseline,2.191,True,"{""voter_id"": 145235}"
1782939643688,untrusted-client-6,2,checkin_honest_baseline,1.303,True,"{""voter_id"": 145235}"
1782939644884,untrusted-client-6,1,id_honest_baseline,1.345,True,"{""voter_id"": 239796}"
